418144.605,3819348.202,866.696,418142.827,3819348.409,869.371
418148.612,3819366.502,867.159,418145.674,3819369.13,869.364
418153.072,3819391.056,866.296,418148.236,3819388.856,869.366
418154.693,3819412.787,866.454,418150.997,3819410.355,869.367
418155.352,3819430.546,868.391,418153.945,3819432.185,869.375
418156.206,3819452.793,869.27,418156.697,3819452.685,869.398
418159.886,3819475.919,868.969,418159.741,3819474.959,869.392
418163.402,3819498.29,868.831,418162.696,3819497.676,869.375
418166.774,3819517.178,868.64,418165.549,3819519.063,869.377
418169.025,3819540.915,869.397,418168.693,3819542.334,869.391
418172.166,3819563.676,869.426,418171.835,3819565.383,869.384
418174.742,3819588.709,868.824,418174.778,3819586.659,869.4
418178.897,3819610.494,868.818,418177.823,3819609.154,869.407
418183.001,3819630.682,869.219,418180.771,3819630.984,869.394
418185.064,3819653.171,869.294,418183.52,3819651.041,869.368
418191.158,3819674.38,868.95,418186.464,3819672.538,869.374
418193.887,3819692.046,869.474,418189.405,3819693.592,869.363
418194.748,3819711.18,869.549,418191.962,3819712.763,869.38
418197.214,3819730.585,870.614,418194.808,3819733.484,869.376
418198.084,3819747.816,871.459,418197.469,3819753.986,869.394
418200.387,3819767.958,871.895,418200.121,3819773.489,869.397
418202.82,3819787.129,871.436,418202.576,3819791.551,869.398
418205.953,3819806.583,871.895,418205.035,3819810.057,869.377
418209.391,3819824.329,871.759,418207.4,3819828.342,869.387
418212.226,3819843.83,871.681,418209.668,3819845.962,869.403
418214.385,3819867.339,869.98,418212.316,3819865.022,869.402
418218.292,3819890.829,869.231,418214.869,3819883.749,869.383
418220.943,3819906.104,869.621,418217.319,3819901.257,869.38
418222.19,3819919.205,869.65,418219.871,3819919.873,869.381
418223.558,3819938.327,869.39,418222.332,3819938.601,869.378
418226.298,3819956.681,869.453,418224.885,3819957.328,869.385
418228.793,3819978.392,868.994,418227.639,3819978.051,869.386
418232.155,3819999.921,868.741,418230.488,3819999.105,869.392
418233.262,3820019.402,868.729,418233.237,3820019.273,869.378
418234.931,3820038.056,868.704,418236.184,3820040.992,869.378
418238.29,3820061.63,869.115,418239.223,3820062.822,869.397
418240.355,3820082.19,868.937,418242.249,3820083.098,869.376
418244.743,3820102.617,869.221,418246.379,3820103.697,869.375
418250.314,3820125.702,869.27,418251.604,3820123.399,869.384
418255.295,3820143.169,869.075,418257.822,3820141.096,869.4
418262.809,3820161.823,868.182,418265.327,3820159.003,869.406
418272.151,3820184.634,866.808,418273.742,3820175.904,869.385
418277.407,3820196.576,867.369,418283.068,3820192.019,869.414
418285.93,3820206.797,867.794,418292.657,3820206.691,869.415
418296.062,3820216.399,868.594,418303.623,3820221.35,869.4
418308.061,3820228.398,869.696,418315.501,3820235.225,869.422
418321.382,3820241.08,870.264,418327.64,3820247.433,869.416
418334.241,3820253.004,870.432,418341.062,3820259.297,869.403
418348.857,3820264.942,870.992,418355.211,3820270.378,869.415
418365.149,3820276.633,871.091,418369.534,3820280.237,869.418
418382.772,3820286.609,870.528,418384.952,3820289.421,869.417
418399.856,3820295.015,870.427,418401.189,3820297.599,869.435
418414.839,3820300.778,870.654,418417.407,3820303.78,869.438
418434.437,3820308.502,869.816,418434.535,3820308.955,869.449
418453.561,3820312.637,869.937,418451.744,3820312.798,869.435
418468.799,3820315.729,869.716,418468.481,3820315.314,869.404
418485.589,3820316.815,869.357,418485.944,3820316.714,869.402
418502.61,3820317.166,869.073,418503.581,3820317.114,869.422
418518.227,3820317.076,869.426,418520.475,3820316.522,869.431
418533.995,3820318.075,869.725,418538.095,3820314.925,869.439
418553.443,3820314.689,869.669,418555.796,3820312.107,869.409
418568.191,3820311.758,870.286,418573.49,3820308.512,869.397
418583.556,3820308.599,870.641,418589.986,3820304.485,869.402
418601.641,3820303.301,870.766,418607.481,3820299.117,869.417
